URL,Price,Address,Bedrooms,Bathrooms,House_Size,Land_Size,Description
https://ikman.lk/en/ad/single-story-2-roomed-house-for-sale-at-poore-athurugiriya-for-sale-colombo-2,23000000,"Paththiniyawaththa Road, Pore Athurugiriya",2,2,"1,200.0 sqft",12.5 perches,"single story 2 roomed House for Sale at Poore, AthurugiriyaIf you are looking for a very spacious beautiful house in a calm area, this house could be the best option.When you enter the gate, you will "
https://ikman.lk/en/ad/two-storey-house-for-sale-in-battaramulla-for-sale-colombo-24,68000000,"Kandawatta Road, Pelawatta, Battaramulla",3,3,"2,850.0 sqft",9.5 perches,"Two Storey House for Sale in Battaramulla. BR 1933Location : Kandawatta Road, Pelawatta, Battaramulla.Property Details:• Land Extent: 9.5 Perches• 3 Bedrooms• Master Bedroom with scenic view• 3 Bathro"
https://ikman.lk/en/ad/house-for-sale-kesbewa-town-for-sale-colombo,18500000,Kesbewa Town,3,1,"1,200.0 sqft",10.0 perches,House for Sale in Kesbewa Town* 10 P Land* 3 Bedroom* 1 bathroom* Kitchen* Around 1km to the Kesbewa Town* Around 300m to the main road - Bandaragama road* Electricity and Water supply* Two vehicles p
https://ikman.lk/en/ad/brand-new-luxurious-house-for-sale-in-malabe-for-sale-colombo-7,67500000,near SLIIT Campus,5,4,"4,050.0 sqft",9.1 perches,"Brand New |luxurious House for sale in Malabe___________________________________________Land & Floor Area -9.1 perches, (4050 sq,ft)Fully tiled flooring (ROCELL)Bedrooms -5 BedroomsGround 2, upper 3al"
https://ikman.lk/en/ad/well-maintained-3-bedrooms-house-for-sale-in-piliyandala-siddamulla-for-sale-colombo-19,19500000,Siddamulla,3,2,"1,266.0 sqft",8.5 perches,𝐀𝐥𝐦𝐨𝐬𝐭 𝐍𝐞𝐰 𝟑 𝐁𝐞𝐝𝐫𝐨𝐨𝐦𝐬 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚 𝐒𝐢𝐝𝐝𝐚𝐦𝐮𝐥𝐥𝐚255 පිළියන්දල - කොට්ටාව ප්‍රධාන බස් මාර්ගය ආසන්නයෙන් සිද්ධමුල්ලෙන් පර් 8.5 ක මෑතකදී ඉදිවුණු නිදන කාමර 3ක නිවස විකිනීමට.ඉතාමත් සාමකාමී වටපි
https://ikman.lk/en/ad/brand-new-two-storey-house-in-walking-distance-to-kesbewa-junction-for-sale-colombo-1,39000000,Kesbewa Junction,4,4,"2,800.0 sqft",6.5 perches,⭕ කොළඹට ඉක්මනින් ලගාවිය හැකි පිලියන්දල කැස්බෑව නගරයට ආසන්නව නිවසක් සොයන ඔබට නවීන පන්නයේ සුඛෝපභෝගී දෙමහල් නිවසක් විකිණීමට✅ මායිම් බිත්ති නැත✅ ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා වාස්තුවිද්‍යානුකූලව ඉදිකරන 
https://ikman.lk/en/ad/modern-2-story-house-with-roof-top-swimming-pool-piliyandala-10-p-for-sale-colombo,45000000,Piliyandala,4,3,"3,000.0 sqft",10.0 perches,Modern 2 Storied House With Roof-Top Swimming Pool - Piliyandala* 10 p* 3000 SQFT* 4 Bedrooms ( AC )* 3 Bathrooms ( Hot Water )* Living - Dining - Modern Fully Fitted Pantry Kitchen - 1st Floor Lobby 
https://ikman.lk/en/ad/modern-designed-super-luxury-3-story-house-for-sale-in-piliyandala-for-sale-colombo,47500000,"Madapatha, Piliyandala",4,4,"3,000.0 sqft",10.0 perches,"Architecture Designed Luxury Three Story House For Sale In Madapatha Road,IDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORKHIGHLY RESIDENTIAL AREA30 FEET WIDE ROAD FACING HOUSE500 Meter t"
https://ikman.lk/en/ad/sukhoopbhoogii-nviin-pnnyee-demhl-nivs-vikinniimtt-piliyandala-for-sale-colombo-1,47500000,Piliyandala - Madapatha road,4,4,"3,254.0 sqft",9.0 perches,𝐀𝐫𝐜𝐡𝐢𝐭𝐞𝐜𝐭𝐮𝐫𝐞 𝐃𝐞𝐬𝐢𝐠𝐧𝐞𝐝 𝐋𝐮𝐱𝐮𝐫𝐲 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚Brand new modern luxury House for sale in Piliyandala (Madapatha road)  House is located in a gated community .facing 20 ft access road. Built
https://ikman.lk/en/ad/s1146-modern-two-storey-house-for-sale-in-battaramulla-for-sale-colombo-37,56500000,Battaramulla,3,3,"2,350.0 sqft",9.5 perches,"⭕️ Address	:⭕️ Bedrooms	: 03⭕️ Bathrooms	: 03⭕️ Land size  	: 9.5 perches⭕️ House sqft	: 2350 sqft￭ Peaceful surrounding, Exclusive Neighborhood￭ 20Ft Wide Road🟩 Property Features⭕️ 03 bedrooms⭕️ 03 b"
https://ikman.lk/en/ad/house-for-sale-in-kottawa-ds2003-for-sale-colombo,20000000,kottawa,3,2,"2,000.0 sqft",9.5 perches,House for Sale in kottawa athurugiriya road 🏡📍 Location: kottawa✅ Land Size: 9.5 Perches✅ House Size: 2000 Sqft✅ Bedrooms: 3✅ Bathrooms: 2✅ Parking: Space for 2 Vehicles✅ Road Facing: 20ft Wide Road📌 
https://ikman.lk/en/ad/two-story-luxury-house-for-sale-in-colombo-15-for-sale-colombo-9,57000000,"Aluth Mawatha, Colombo 15",4,2,"1,800.0 sqft",6.0 perches,"Two Story Luxury House for Sale in Colombo 15. BR 1648Location - Aluth Mawatha, Colombo 15Property details:* Land extent: 6 Perches* Two-story architect-designed luxury house* Total 4 Bedrooms and 2 B"
https://ikman.lk/en/ad/two-storey-house-for-sale-with-10-perches-land-in-piliyandala-for-sale-colombo,27500000,Gadabuwana Road Piliyandala,3,2,"2,785.0 sqft",10.6 perches,Two Storey House For Gadabuwana Road Piliyandala MadapathaHouse Sqft 278510.68 Perches Land03 Bedrooms02 Bathrooms (Inside)Kitchen with Modern PantrySpacious Living AreaDining AreaTV LoungeOpen Balcon
https://ikman.lk/en/ad/modern-brand-new-super-luxury-2-story-house-piliyandala-for-sale-colombo-115,45000000,piliyandala,5,4,"3,985.0 sqft",15.0 perches,Brand new super house in PILIYANDALA TOWN miriswattha colombo road  near byLocation/city/Distance1 km  to  colombo piliyandala 120  road  near byITS IN  piliyandala town close by .3 km boralasgamuwa t
https://ikman.lk/en/ad/two-storey-house-for-sale-in-wellampitiya-for-sale-colombo-799,13000000,Polwatta Gothami Mawatha Wellampitiya,5,3,"1,500.0 sqft",3.0 perches,"Two Story House for Sale in Wellampitiya. AA 221Location - Polwattha, Gothami Mawatha✓ 2 Story House with 2 Units✓ 3 Perches✓ 5 Bedrooms✓ 3 Bathrooms✓ Highly Residential area✓ Clear Documents¶ Price:-"
https://ikman.lk/en/ad/luxury-brand-new-house-for-sale-malabe-for-sale-colombo-1,39000000,Malabe,4,3,"2,800.0 sqft",7.0 perches,Brand New Luxury Two Storied House Sale Malabe7 Perches & 2800 SQ Ft20 Ft Road4 Bedrooms( Master Bed Attached )3 BathroomsServant Room & BathroomModern PantrySpacious Living Dining AreaRoof TopDouble 
https://ikman.lk/en/ad/modern-single-story-house-for-sale-in-piliyandala-kahathuduwa-for-sale-colombo-4,19500000,Kahathuduwa,3,2,"1,366.0 sqft",6.85 perches,𝐰𝐞𝐥𝐥 𝐮𝐬𝐞𝐝 𝐬𝐢𝐧𝐠𝐥𝐞 𝐬𝐭𝐨𝐫𝐲 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚 𝐊𝐚𝐡𝐚𝐭𝐡𝐮𝐝𝐮𝐰𝐚කහතුඩුව හයිඩ්‍රාමනී ආයතනය ආසන්නයෙන් නිදන කාමර 3ක් සහ නාන කාමර 2ක මෑතකදී සෑදු නිවසක් විකිණීමට. නිවස මනා ඉඩකඩ සහිතව අලංකාර ලෙස ඉදිකර ඇත. අඩි
https://ikman.lk/en/ad/elegant-family-home-battaramulla-for-sale-colombo,69500000,Baththaramulla,3,3,"2,517.0 sqft",12.0 perches,"(SE1522)🏡✨ Luxurious 2-Storey House with Private Pool – Thalawatugoda / Battaramulla ✨🏡💰 Price: Rs. 69,500,000 – 69.5 Million – 695 Lakhs (Negotiable)🏠 Property Type: House📍 Location: Kumaragewatta, T"
https://ikman.lk/en/ad/nidhs-prisryk-alnkaar-alutm-nivs-vikiniimtt-piliyndl-for-sale-colombo,25000000,Kesbewa,3,3,"1,466.0 sqft",8.0 perches,"✅ පිලියනදල, කැස්බෑව යන නගර වලට නුදුරුව, කොළඹ බණ්ඩාරගම බස් පාරට මීටර් 600 ක දුරින්, සුන්දර වෙල්යායකට මායිම්ව ඉදි වන අලංකාර අලුත්ම නිවස විකිනීමට..✅ තවත් දින 7 කින් සම්පුර්ණයෙන්ම වැඩ නිමකරනු ලැබේ. නිදහස්"
https://ikman.lk/en/ad/4-bedroom-house-for-sale-kothalawala-malabe-em180-for-sale-colombo,55000000,"Kothalawala, Malabe",4,2,"2,500.0 sqft",11.0 perches,"4 Bedroom House for Sale – Kothalawala, Malabe | LKR 55 Million (EM180)Code: MK-13/2Property Details:Location: Kothalawala, MalabeProperty Type: Modern 3 Storied HouseLand Extent: 11 PerchesFloor Area"
https://ikman.lk/en/ad/thalawatugoda-gated-community-105-perch-5br-a-c-luxury-house-for-sale-for-sale-colombo-1,51000000,"Gated Community - 500m to Vidura College, 1.9km to Thalawathugoda junction",5,4,"2,500.0 sqft",10.5 perches,🔴THALAWATUGODA GATED COMMUNITY 🏠✅PRICE - 51 Million (ලක්ෂ 510)✅🔹️10.5 Perches     🔹️20ft road     🔹️2500 sqft🔹️Built 15 years ago (2011)🔹️Made of bricks (ගඩොල්)🔹️Gated community (housing scheme)🔸️5 la
https://ikman.lk/en/ad/lake-view-nice-cenise-house-for-sale-in-boralasgamuwa-for-sale-colombo,149000000,boralasgamuwa,5,5,"5,000.0 sqft",14.0 perches,Lake View Luxury House for Sale – Boralasgamuwa ✨A rare opportunity to own a premium luxury residence with breathtaking lake views in one of Boralasgamuwa’s most prestigious and peaceful neighborhoods
https://ikman.lk/en/ad/modern-designed-luxury-3-story-house-for-sale-in-homagama-for-sale-colombo,43000000,Near to Homagama Hospital,5,2,"3,500.0 sqft",10.0 perches,Almost Brand New Luxury 3 Story House For Sale In Homagama.IDEAL FOR RESIDENCE / RESIDENCE OFFICE OR ANY RESIDENTIAL WORK...HIGHLY RESIDENTIAL AREA15 FEET WIDE ROAD FACING HOUSE150 Meter to Hospital R
https://ikman.lk/en/ad/single-storey-house-for-sale-in-kotikawatta-for-sale-colombo-12,17000000,Mahawela Road Kotikawatta,3,1,"1,500.0 sqft",8.0 perches,Single Storey House for Sale in Kotikawattha.  AA 894Location - Mahawatta Road✓ 8 Perches✓ 3 Bedrooms✓ 1 Bathroom✓ Clear Documents✓ 250m Distance to Buthgamuwa Road✓ Parking Facilities Available¶Price
https://ikman.lk/en/ad/modern-brand-new-house-sale-malabe-for-sale-colombo-23,34500000,Malabe,4,4,"2,100.0 sqft",7.0 perches,Brand New Two Storied House For Sale Malabe7 Perches & 2100 SQ Ft20 Ft Road4 Bedrooms3 BathroomsServant BathroomModern PantrySpacious Living / Dining AreaBalconies2 Parking SpacePipe Born Water / Elec
https://ikman.lk/en/ad/newly-built-house-for-sale-in-bokundara-for-sale-colombo-1,42500000,bokundara,4,4,"3,145.0 sqft",7.5 perches,Brand new super house in  bokundara boralasgamuwa 120  road  near byLocation/city/Distance800 M to  colombo 120 main road  near by2 KM to piliyandala town .2 km boralasgamuwa townPrice and offer42.5 
https://ikman.lk/en/ad/af278-2-story-house-with-22p-sale-at-piliyandala-for-sale-colombo,57500000,Kudamaduwa Siddamulla  Piliyandala,5,3,"3,000.0 sqft",22.0 perches,🌷02 Story House With 22 P Sale At Kudamaduwa Siddamulla  Piliyandala🟢Bedrooms: 5🟢Bathrooms: 3 ( 03 Attach 01 Servent )🟢House size: 3000 Sq.Ft🟢Land size: 22 perches🌷02 Story House With 22 P Sale At Kud
https://ikman.lk/en/ad/dh1082-brand-new-single-storey-house-for-sale-in-homagama-for-sale-colombo-1,20500000,Homagama,3,2,"1,300.0 sqft",7.15 perches,"￭ Peaceful surrounding, Exclusive Neighborhood￭ 20Ft Wide Road🟩 Property Features⭕️ 03 bedrooms⭕️ 02 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Kitchen🟩 Amenities⭕️ Tiled Floors⭕️ Parking spac"
https://ikman.lk/en/ad/mh427-brand-new-single-storey-house-for-sale-in-malabe-for-sale-colombo-22,26000000,Malabe,3,2,"1,200.0 sqft",10.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 03 bedrooms⭕️ 02 bathrooms⭕️ Living area⭕️ Dining area⭕️ Servant Bathroom⭕️ Rooftop⭕️ Kitchen with Pantry🟩 Amenities⭕️ Tiled Floors⭕"
https://ikman.lk/en/ad/athurugiriya-modern-gem-for-sale-colombo,32000000,Athurugiriya,4,3,"2,000.0 sqft",6.0 perches,"(PR1447) Brand New House For Sale Athurugiriya💰 Price: Rs. 32,000,000 – 32 Million – 320 Lakhs🏠 Property Type: House📍 Location: Athurugiriya📐 Size: 6 Perches / 2,000–2,200 SQFT🔑 Features:4 Bedrooms (i"
https://ikman.lk/en/ad/stylish-3-bed-home-near-sliit-athurugiriya-for-sale-colombo,40000000,Athurugiriya,3,3,"2,250.0 sqft",7.2 perches,"(PR1554)🏡 Brand New Luxury House for Sale – Malabe (Kahanthota Rd) ✨💰 Price: LKR 40,000,000 – 40 Million – 400 Lakhs (Negotiable)Located just minutes from SLIIT Campus and the Athurugiriya highway int"
https://ikman.lk/en/ad/4-bedroom-luxury-house-for-sale-hokandara-thalawathugoda-for-sale-colombo-1,53500000,HOKANDARA,4,3,"2,250.0 sqft",7.2 perches,"(PR1540) 4 Bedroom Luxury House For Sale Hokandara Thalawathugoda💰 Price:Rs. 53,500,000 – 53.5 Million – 535 Lakhs (Negotiable)🏠 Property Type: House📍 Location: Hokandara North, Hokandara – Thalawathu"
https://ikman.lk/en/ad/luxury-4-storey-home-for-sale-kotte-for-sale-colombo,145000000,kotte,8,5,"7,500.0 sqft",13.2 perches,"(SE1616)🏢✨ Fully-Furnished 4-Storey Income-Generating Property with 3 Apartments – Thalapathpitiya ✨🏡💰 Price:Rs. 145,000,000 – 145 Million – 1450 Lakhs (Negotiable)🏠 Property Type: House (4-Storey wit"
https://ikman.lk/en/ad/20-perched-house-for-sale-in-homagama-godagama-for-sale-colombo,15500000,,3,1,"1,500.0 sqft",20.0 perches,20 perched land3 bedrooms1 bathroomLarge living and dining areaKitchen with pantryGardenParking spaceVery peaceful residential areaClear deedsWalking distance to highlevel road2-3 minutes drive to hom
https://ikman.lk/en/ad/newly-build-house-for-sale-malabe-for-sale-colombo-24,26500000,Earnest  wanaguru mawatha. Arangala  Malabe,3,2,"1,235.0 sqft",6.0 perches,140 meters to  main road.250 meters  to  Arangala junction.Good nabourhood and  carm and quiet  location.Walking  distance to  cargills. Keels. Glo mark super market.Call me more
https://ikman.lk/en/ad/brand-new-house-for-sale-athurugiriya-for-sale-colombo-903,24000000,Athurugiriya,3,2,"1,250.0 sqft",6.7 perches,"(PR1553)🏡 Brand-New 3BR House for Sale – Galwarusa, Athurugiriya 🌿✨📍 Location: Galwarusa Road, Athurugiriya – 3 km to Athurugiriya Town💰 Price: Rs. 2,400,000 – 24 Million – 240 Lakhs📐 Land Size: 6.7 P"
https://ikman.lk/en/ad/nidn-kaamr-3k-nivs-vikinniimtt-piliyandala-kahathuduwa-for-sale-colombo-21,19500000,Kahathuduwa,3,2,"1,374.0 sqft",6.85 perches,𝐰𝐞𝐥𝐥 𝐮𝐬𝐞𝐝 𝐬𝐢𝐧𝐠𝐥𝐞 𝐬𝐭𝐨𝐫𝐲 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚 𝐊𝐚𝐡𝐚𝐭𝐡𝐮𝐝𝐮𝐰𝐚කහතුඩුව හයිඩ්‍රාමනී ආයතනය ආසන්නයෙන් නිදන කාමර 3ක් සහ නාන කාමර 2ක මෑතකදී සෑදු නිවසක් විකිණීමට. නිවස මනා ඉඩකඩ සහිතව අලංකාර ලෙස ඉදිකර ඇත. අඩි
https://ikman.lk/en/ad/7-p-with-2-storied-house-sale-malabe-for-sale-colombo,22000000,Malabe,4,2,"1,800.0 sqft",7.0 perches,Two Storied Valuable House Sale Malabe7 Perches & 1800 SQ Ft20 Ft road600 M to Main Road4 Bedrooms2 BathroomsPantry With KitchenFinishing RoofPipe Born Water & ElectricityParing SpaceBoundary Wall & G
https://ikman.lk/en/ad/nsb-brand-new-two-story-house-for-sale-for-sale-colombo-2,29500000,Kottawa  280 Bus Road Diyagama,3,3,"2,950.0 sqft",7.0 perches,"BRAND  NEW  7 PERCH  03  BEDROOM  TWO  STORY  HOUSE  FOR  SALE IN  KOTTAWA  DIYAGAMA  .ගංවතුර ආපදා  නොමැති  පුදේශයකි ,_________________________________________03 Bedroom03 BathroomAll  bedrooms attach"
"https://ikman.lk/en/ad/s1352-two-storey-house-with-annext-for-sale-in-Akuregoda, Pelawatte-for-sale-colombo",65000000,"Akuregoda, Pelawatte",5,5,"2,820.0 sqft",10.0 perches,"￭ Peaceful surrounding, Exclusive Neighborhood￭ 20Ft Wide Road🟩 Property Features⭕️ 05 bedrooms⭕️ 05 bathrooms⭕️ Living area⭕️ Dining area⭕️ TV Lobby⭕️ Annexx (2BR)⭕️ Servant Toilet⭕️ Kitchen with Pan"
https://ikman.lk/en/ad/modern-super-luxury-piliyandalan-near-city-for-sale-colombo-23,37000000,piliyandala,4,4,"3,014.0 sqft",6.5 perches,Brand new super house in  piliyandala colombo 120 road  near byLocation/city/Distance600 M to  colombo 120 main road  near by3 KM to piliyandala town .4 km kottawa townPrice and offer37 Millino (370 
https://ikman.lk/en/ad/uncommon-modern-2-story-house-for-sale-in-dehiwala-for-sale-colombo-1,130000000,Boralesgamuwa,6,3,"2,957.0 sqft",62.0 perches,"පර්චස් 62 ක ඉඩමක ගඩොලින් මනාව නිමකල, වඩාත් ඉඩකඩ ඇති අතිනවීන දෙමහල් නිවස විකිණීමට.ඇවිල්ලම බලන්න. ඔබේ සිතෙහි තිබූ නිවස මෙයමයි.ප්‍රභූ පවුලකට වඩාත්ම ගැලපෙන නිවසක්.Idea for Prestigious VIP Family.Super lux"
https://ikman.lk/en/ad/brand-new-modern-two-storied-house-for-sale-athurugiriya-for-sale-colombo-2,35000000,Athurugiriya,3,3,"2,200.0 sqft",6.75 perches,"(PR1596)🏡✨ Modern Brand New House for Sale – Athurugiriya 🌿💰 Price: Rs. 35,000,000 – 35 Million – 350 Lakhs (Negotiable)📍 Location: Athurugiriya Residential, Milaniyam City Area🛣️ 3 km to Athurugiriya"
"https://ikman.lk/en/ad/af262-super-luxury-house-for-sale-in-palawatta-Akuregoda, Pelawatte-lake-road-for-sale-colombo",72000000,"Akuregoda, Pelawatte lake road.",4,4,"3,900.0 sqft",10.0 perches,"Super Luxury House For Sale in Palawatta Akuregoda, Pelawatte lake road.🔆3900 SF🔆4 bedrooms🔆4 bathrooms🔆Servant room🔆2 car parking spa🔆Fully air conditioned house🔆cctv🔆Only 2km away from palawatta junction🔆Locat"
https://ikman.lk/en/ad/luxurious-5-bedroom-house-for-sale-in-thalawathugoda-kalalgoda-rd-for-sale-colombo-65,79500000,Thalawathugoda,5,4,"4,500.0 sqft",12.5 perches,(SE1059) Luxurious 5-Bedroom House for Sale in Thalawathugoda Kalalgoda Rd🛁 Bathrooms: 5🛏️ Bedrooms: 4📏 Land Area: 12.5 perches📐 Floor Area: 4500 sqft### Key Features:- **Location:** Thalawathugoda Ka
https://ikman.lk/en/ad/new-architecture-design-single-storey-house-in-piliyandala-for-sale-colombo-1,24000000,Piliyandala,3,1,"1,200.0 sqft",6.88 perches,✅ ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා වාස්තුවිද්‍යානුකූලව ඉදිකරන ලද නවීන පන්නයේ අලංකාර තනිමහල් නිවසක් විකිණීමට පිළියන්දල කොට්ටාව පාරෙ දොලේකනත්ත හංදියෙන්✅ ඉහල නේවාසික පරිසරය✅ පිලියන්දල කොට්ටාව ප්‍රධාන මාර්
https://ikman.lk/en/ad/brand-new-modern-7-perch-house-for-sale-at-london-sqaure-kolonnawa-for-sale-colombo,26500000,SILVA LANE KOLONNAWA,3,2,"1,400.0 sqft",7.0 perches,"📍 Location: Silva Lane, Kolonnawa✨ FEATURES:📏 Land: 7 Perches📐 Floor Area: 1,400 Sq.Ft.🛏 Bedrooms: 3 | 🛁 Bathrooms: 2🏠 Two-Story Design with a Spacious Living Hall & Modern Kitchen 🍽🧱 Fully Tiled with"
https://ikman.lk/en/ad/brand-new-modern-house-in-athurugiriya-for-sale-colombo-2,33500000,Athurugiriya,4,3,"2,500.0 sqft",7.5 perches,Brand-New Modern House in Athurugiriya* 7.5 p* 2500 SQFT* 4 Bedrooms* 3 Bathrooms* High Residential Gated Community* 22 Feet Wide Access Rds* Modern House With Living - Dining - Fully Fitted Pantry Ki
https://ikman.lk/en/ad/brand-new-luxury-house-in-malabe-for-sale-colombo-100,38500000,Malabe,4,4,"2,600.0 sqft",7.5 perches,Brand New Luxury Two Storied House Sale Malabe7.5 Perches & 2600 SQ Ft20 Ft Road4 Bedrooms3 BathroomsServant Bathroom & RoomModern PantrySpacious Living / DiningBalconiesPipe Born Water / Electricity2
https://ikman.lk/en/ad/spacious-brand-new-house-sale-malabe-for-sale-colombo-5,39000000,Malabe,3,3,"2,400.0 sqft",14.5 perches,"Brand New Single Storied House For Sale Arangala Junction , Malabe14.5Perches & 2400 SQ Ft20 Ft Road400 M to Main Road3 Bedrooms2 BathroomServant BathroomModern PantryLiving / DiningRoof topFinishing "
https://ikman.lk/en/ad/brand-new-house-for-sale-galwarusawa-road-for-sale-colombo,22000000,"Galwarusawa Rd, Athurugiriya",3,3,"1,200.0 sqft",6.0 perches,"Single Storied Brand New House For Sale Galwarusawa Road, Athurugiriya6 Perches & 1200 SQ Ft20 Ft Road3 Bedrooms2 BathroomsModern PantryLiving / Dining AreFinishing roofParking spacePipe Born Water & "
https://ikman.lk/en/ad/two-storied-house-for-sale-habarakada-near-athurugiriya-for-sale-colombo-1,27000000,Habarakada,3,2,"1,747.0 sqft",10.0 perches,A newly completed two-storey house located in a calm residential area of Habarakada.Land Size: 10 PerchesUpper Floor: Recently completedGround Floor: 971 sq. ft.First Floor: 776 sq. ft.Location Highli
https://ikman.lk/en/ad/brand-new-three-storey-solid-house-in-polgasowita-for-sale-colombo,43000000,Polgasowita,4,4,"3,000.0 sqft",6.0 perches,✅ වාස්තුවිද්‍යානූකූලව ප්‍රමිතිමත් අමුද්‍රව්‍යයන් යොදා ඉදිකල නවීන පන්නයේ අලුත්ම තෙමහල් නිවසක් විකිණීමට පොල්ගස්ඕවිට කොට්ටාව බස් පාරට ආසන්නව✅ වර්ග අඩි 3000 කට වඩා විහිදුනු ඉඩ පරාසය✅ ඉඩකඩ සහිත නිදනකාමර හත
https://ikman.lk/en/ad/brand-new-luxury-modern-house-in-piliyandala-gated-community-for-sale-colombo,47500000,Piliyandala,4,4,"3,000.0 sqft",9.0 perches,❤️ Brand New Three-Storey Luxury Double Hight Modern Design House For Sale In P.iliyandala.✅ වාස්තුවිද්‍යානුකුලව 100% සුපිරියටම හදපු  මායිම් බිත්ති නොමැති ඉහල තත්වයේ නේවාසික ආරක්ෂා සහිත ගංවතුර ආපදා කව
https://ikman.lk/en/ad/s1063-two-storey-house-for-sale-in-battaramulla-for-sale-colombo-27,300000000,"Subuthipura, Battaramulla",5,4,"8,500.0 sqft",40.8 perches,"Peaceful surrounding, Exclusive Neighborhood🟩 Property Features⭕️ 05 bedrooms⭕️ 04 bathrooms⭕️ Two large living areas⭕️ One large dining area⭕️ Two large kitchen areas🟩 Amenities⭕️ Fully Tiled House⭕️"
https://ikman.lk/en/ad/brand-new-5-bedrooms-house-for-sale-in-piliyandala-polgasowita-for-sale-colombo-9,31500000,පොල්ගස්ඕවිට- සියඹලගොඩ,5,3,"2,036.0 sqft",6.0 perches,𝐋𝐮𝐱𝐮𝐫𝐲 𝐁𝐫𝐚𝐧𝐝 𝐍𝐞𝐰 𝐇𝐨𝐮𝐬𝐞 𝐟𝐨𝐫 𝐬𝐚𝐥𝐞 𝐢𝐧 𝐏𝐢𝐥𝐢𝐲𝐚𝐧𝐝𝐚𝐥𝐚 𝐏𝐨𝐥𝐠𝐚𝐬𝐨𝐰𝐢𝐭𝐚පොල්ගස්ඕවිට හන්දිය ආසන්නයෙන් සියඹලගොඩ නිදන කාමර 5ක් සහ නාන කාමර 3ක නවීනතම සුඛෝපභෝගී දෙමහල් නිවස විකිණීමට. නිවස මුළුමනින්ම ටයිල් කර ඇති අතර ෆින
https://ikman.lk/en/ad/kalubowila-designer-retreat-house-for-sale-colombo,180000000,Dehiwala,6,5,"5,000.0 sqft",16.27 perches,"(SE1675)🏛️ Ananda Herath Signature Luxury Residence with Rooftop Pool 🌴✨Price:💰 Rs. 180,000,000 – 180 Million – 1,800 Lakhs (Negotiable)💵 Approx. USD 580,000Property Type: Luxury HouseLocation:📍 Ander"
https://ikman.lk/en/ad/piliyandala-20-perch-6-bedrooms-house-for-sale-for-sale-colombo,31000000,Piliyandala,6,4,"2,700.0 sqft",20.0 perches,"20 perch house ,6 bedrooms ,4 bathrooms ,large garden area ,few vehicles can parking ,8 ft high wall  and gate ,15 ft access rd ,25 meters to Makandana bus ,650 meters to Madapatha bus ,3.5 k.m to Pil"
https://ikman.lk/en/ad/brand-new-single-house-sale-athurugiriya-for-sale-colombo-10,23000000,"Galwarusawa Rd, Athurugiriya",3,2,"1,800.0 sqft",6.0 perches,Brand New Beautiful Single Storied House For Sale AaThurugiriya6 Perches 7 1280 SQ Ft20 Ft Road3 Bed Rooms2 Bathrooms( Hot Water )Common BathroomModern PantryLiving / DiningFinishing RoofCCTVParking S
"https://ikman.lk/en/ad/nni-232-single-story-house-with-34-p-sale-at-Mirihana, Nugegoda-nugegoda-for-sale-colombo",250000000,"Mirihana, Nugegoda Nugegoda",5,5,"4,000.0 sqft",34.0 perches,"Single Story House With 34 P Sale At Mirihana, Nugegoda Nugegoda💚34 perches💚4000 Sq.Ft💚5 bedroom💚5 bathroom💚4 A/c room💚Whole house solar powered💚Large drainage systems💚CCTV covered💚4000 sqft plus house and land"
https://ikman.lk/en/ad/house-for-sale-at-mattakuliya-colombo-15-near-nara-housing-scheme-for-sale-colombo,43000000,,3,2,"1,500.0 sqft",8.0 perches,"This residential property in 8 purch land block is located in Mattakuliya Sea Breeze Gardens housing scheme Colombo 15 ,  near Nara. This is a Two story , three bed house with two bathrooms and a Serv"
https://ikman.lk/en/ad/malabe-valuable-house-for-sale-for-sale-colombo,26500000,Malabe,3,3,"1,590.0 sqft",10.5 perches,Single Storied Good Condition House Sale Malabe10.5 Perches & 1590 SQ Ft20 Ft Road3 BedroomServant Roo3 Bathrooms( Hot Water )Living / Dining AreBrick walls2/3 Parking spacPipe Born Water & Electricit
